Country Name,Year,CO2,CO2_ton,Renewables,Electricity,Energy consumption,Country Code,PBI per capita,Poblacion,CO2_per_capita_ton,Energy_use_per_capita
Sudáfrica,2011,402.265005616,402265005.616,2.024469,262.538,140.637365781,ZAF,8007.377411538089,52004172.0,7.735244887967834,2.7043477546570688e-06
Iran,2011,530.4616905959999,530461690.5959999,5.12264,240.052,208.33017749,IRN,7818.057232195785,74634956.0,7.107416136160111,2.7913217700563796e-06
Kuwait,2011,80.111067572,80111067.572,0.0,57.457,31.01509276,KWT,48618.88229133414,3168060.0,25.287105538405207,9.789932248757915e-06
Arabia Saudita,2011,451.164269155,451164269.155,0.0,250.077,176.710431488,SAU,23745.801614340424,28267685.0,15.960425098659476,6.251323073962372e-06
Emiratos Árabes Unidos,2011,159.777383979,159777383.979,0.0,99.137,60.249854469,ARE,39194.676620845574,8946777.0,17.858652784013728,6.734252398265878e-06
Bélgica,2012,97.967574184,97967574.184,14.181831,82.923,53.837246215,BEL,44826.439611664784,11106932.0,8.820399205109025,4.847175278915906e-06
República Checa,2012,106.401978412,106401978.412,10.062001,87.418,43.245455664000005,CZE,19729.87051117635,10510785.0,10.1231238591599,4.114388760116395e-06
Francia,2012,335.047776908,335047776.908,15.574826,564.475,254.35542991,FRA,40874.703505345686,65659809.0,5.102783300938325,3.873837493343911e-06
Alemania,2012,766.5379677450001,766537967.745,23.745499,629.812,310.80462816899995,DEU,44065.24890827672,80425823.0,9.530993145634332,3.864488003672651e-06
Italia,2012,375.097976691,375097976.691,31.476525,299.277,161.434117679,ITA,34814.12511684868,59539717.0,6.299962371184935,2.71136857568537e-06
Países Bajos,2012,177.32944892,177329448.92000002,12.114465,103.298,78.232878475,NLD,50073.00565593084,16754962.0,10.583697469442187,4.6692364014314095e-06
Polonia,2012,310.572992234,310572992.234,10.674175,162.139,97.99587659400001,POL,13145.539262786528,38063164.0,8.159410821286428,2.5745593980048533e-06
Portugal,2012,46.54151563,46541515.63,43.780838,46.614000000000004,21.410139038,PRT,20577.402637589916,10514844.0,4.426267820045642,2.036182280783243e-06
Rumania,2012,79.14808796800001,79148087.96800001,25.737996,59.045,34.994926954,ROU,8535.046875626696,20058035.0,3.9459542257255014,1.74468371173946e-06
España,2012,265.68941461699995,265689414.61699995,30.440686,297.559,125.717282629,ESP,28563.85903819151,46773055.0,5.6803947190749025,2.6878142261393874e-06
Suecia,2012,40.690789550000005,40690789.550000004,59.098714,166.562,50.062425228,SWE,57197.199307641415,9519374.0,4.274523676661932,5.259003924837915e-06
Reino Unido,2012,468.624091754,468624091.754,12.151292,363.879,193.629829382,GBR,42018.72546355334,63700300.0,7.356701487339934,3.0397004312695545e-06
Noruega,2012,37.769977444999995,37769977.44499999,97.982568,147.663,27.758695368,NOR,101668.1706586517,5018573.0,7.52603926355161,5.531192904437178e-06
Turquía,2012,303.626613762,303626613.76199996,27.230517,239.496,117.39273052899999,TUR,11707.25971221249,74653016.0,4.067171428974818,1.572511558394372e-06
Kazajstán,2012,234.31206312199998,234312063.12199998,8.231251,92.81700000000001,73.847501076,KAZ,12386.700002947178,16792089.0,13.953717320221443,4.397755459490478e-06
Rusia,2012,1666.069002073,1666069002.0730002,15.675789,1070.734,739.077575844,RUS,15434.5747807082,143201676.0,11.634423902084778,5.161095850889343e-06
Ucrania,2012,285.032691167,285032691.167,5.907642,198.87800000000001,122.37339412300001,UKR,3855.4212801318,45593300.0,6.2516354632588556,2.6840214268982505e-06
Uzbekistán,2012,110.66413239100001,110664132.391,21.352381,52.5,48.413929586,UZB,1740.468297977503,29774500.0,3.7167419231557206,1.626019902466876e-06
Canadá,2012,556.411408992,556411408.992,63.510257,634.022,268.215948475,CAN,52542.34666482324,34714222.0,16.028341611458266,7.726399527980203e-06
Estados Unidos,2012,5033.210894492,5033210894.492,12.412962,4290.66,2152.4985763550003,USA,51603.4972614412,313874218.0,16.03575765656547,6.857838117672348e-06
Argentina,2012,188.73958228,188739582.28,29.48522,136.058,81.024311567,ARG,13082.664325571988,41733271.0,4.522520707279331,1.9414800140396374e-06
Brasil,2012,428.39472104,428394721.03999996,82.448283,552.624,280.586619699,BRA,12370.024200714892,199287296.0,2.1496338684830163,1.407950357753863e-06
Chile,2012,78.710370774,78710370.774,36.445356,69.751,37.198558512000005,CHL,15351.551325769664,17400347.0,4.523494317325971,2.137805557096074e-06
Colombia,2012,65.792548593,65792548.59300001,79.550194,62.338,31.545841239,COL,8042.529769029779,46076848.0,1.4278873544692121,6.846353995177795e-07
México,2012,463.771423973,463771423.97300005,13.788131,307.228,191.845975297,MEX,10241.72791537447,117274155.0,3.9545919045249147,1.6358759975460918e-06
Venezuela,2012,164.303498471,164303498.47100002,67.411408,121.653,73.04663525199999,VEN,12985.505325106482,29362449.0,5.595701450890558,2.487756905154607e-06
China,2012,8753.727427669,8753727427.669,20.115498,4994.045,2820.789812368,CHN,6316.918863356832,1350695000.0,6.4809060725545,2.088398796447755e-06
India,2012,1797.480577044,1797480577.044,15.845973,1124.557,766.414020865,IND,1443.8795293904227,1265782790.0,1.4200545237654874,6.054862073650093e-07
Indonesia,2012,431.19526761400004,431195267.614,11.236814,200.03,209.09944564300002,IDN,3694.3489460323663,248452413.0,1.7355245715162364,8.416076266604826e-07
Japón,2012,1197.9747191059998,1197974719.106,10.672881,1052.415,453.447000313,JPN,48603.47664977491,127629000.0,9.38638333847323,3.5528524106041728e-06
Malasia,2012,203.24573257600002,203245732.57600003,7.383484,134.381,78.56441180099999,MYS,10817.44287428555,29068159.0,6.9920400729884555,2.7027653110401657e-06
Corea,2012,629.881279122,629881279.122,2.015645,534.618,270.53053113000004,KOR,24358.782175822605,50199853.0,12.547472581682658,5.389070185723453e-06
Tailandia,2012,252.06105247200003,252061052.47200003,8.277625,166.642,126.224604234,THA,5860.580610219394,67835957.0,3.7157440333892544,1.860733006744491e-06
Australia,2012,397.959444783,397959444.783,10.529588,250.931,126.63828467100001,AUS,68012.14790059341,22733465.0,17.50544603662486,5.570566768902145e-06
Nueva Zelanda,2012,31.113885547000002,31113885.547000002,71.700943,44.005,19.345160802,NZL,39970.440039457746,4408100.0,7.058343854948845,4.38854853610399e-06
Argelia,2012,115.160511474,115160511.474,1.000805,62.15,45.964735406,DZA,5592.2219097261195,37383887.0,3.0804852227913058,1.2295333389489436e-06
Egipto,2012,196.375224898,196375224.898,8.879413,164.62800000000001,78.563342151,EGY,3232.6488917879433,86422240.0,2.272276498480021,9.090639417700815e-07
Nigeria,2012,62.807047672,62807047.672000006,19.713649,28.706,140.07380195200003,NGA,2746.991788583833,167228767.0,0.3755756189483835,8.376178600419868e-07
Sudáfrica,2012,420.34589148,420345891.47999996,1.747448,257.919,135.029591194,ZAF,7501.407279653221,52834005.0,7.9559725120213765,2.5557326421496915e-06
Iran,2012,535.163497477,535163497.47699994,4.985528,254.276,216.766090299,IRN,7927.647541586734,75539862.0,7.084517806995728,2.8695589925620995e-06
Kuwait,2012,79.466982517,79466982.517,0.0,62.655,34.329601959,KWT,51978.998483639545,3348853.0,23.72961205433622,1.0251152247948776e-05
Arabia Saudita,2012,481.695441705,481695441.705,0.000368,271.68,199.374584735,SAU,25243.358698402448,29155187.0,16.521775068875392,6.838391560822436e-06
Emiratos Árabes Unidos,2012,170.25716388700002,170257163.88700002,0.0,102.60000000000001,63.737908313,ARE,40976.499711245466,9141596.0,18.624446309703472,6.972295462739766e-06
Bélgica,2013,98.792619485,98792619.485,15.569902,83.488,55.918650091,BEL,46680.38982294827,11159407.0,8.85285566562811,5.010897988665527e-06
República Checa,2013,102.758795707,102758795.707,11.751982,86.913,43.21205388,CZE,19916.019387372155,10514272.0,9.773267774221553,4.109847441648837e-06
Francia,2013,338.98456522400005,338984565.22400004,17.778812,573.846,255.002990449,FRA,42592.93409433417,65998687.0,5.136231956008459,3.8637585388479015e-06
Alemania,2013,787.399409185,787399409.185,24.76011,638.729,317.59420425200005,DEU,46530.91142757761,80645605.0,9.763698954022354,3.9381464650429504e-06
Italia,2013,343.822670084,343822670.084,39.305469,289.807,155.502088107,ITA,35370.27525837553,60233948.0,5.708121109444793,2.581635328087742e-06
Países Bajos,2013,176.08737462300002,176087374.62300003,11.975112,101.736,77.151068226,NLD,52184.06185049306,16804432.0,10.47862698501205,4.591114309962991e-06
Polonia,2013,307.94268770200006,307942687.7020001,10.709078,164.58,98.052032974,POL,13781.062605381298,38040196.0,8.095191930714554,2.577590109525198e-06
Portugal,2013,45.073683345999996,45073683.34599999,59.237111,51.672000000000004,21.516548279,PRT,21618.735338966253,10457295.0,4.310262199354613,2.0575634787963807e-06
Rumania,2013,69.383174691,69383174.691,34.812437,58.887,31.967015768000003,ROU,9555.244217331405,19983693.0,3.471989621287717,1.5996550671590083e-06
España,2013,238.27825557000003,238278255.57000002,40.469205,285.632,117.311790653,ESP,29211.773745593502,46620045.0,5.11106875958614,2.5163379969495956e-06
Suecia,2013,39.074671132000006,39074671.13200001,54.074011,153.166,49.245276889,SWE,60347.68748858342,9600379.0,4.070117558067239,5.129513833672609e-06
Reino Unido,2013,456.092653578,456092653.578,15.66301,358.29,190.889370069,GBR,42938.42517604908,64128226.0,7.112198200804744,2.9766825308562255e-06
Noruega,2013,37.865638432,37865638.432,97.690793,134.072,28.833705866000003,NOR,103059.24822758982,5079623.0,7.454419044877936,5.676347608080364e-06
Turquía,2013,292.015069169,292015069.169,28.823172,240.154,116.962625528,TUR,12519.3914259008,75928564.0,3.8459185026731184,1.5404298378143962e-06
Kazajstán,2013,250.64509842200002,250645098.42200002,7.505384,103.086,81.525598895,KAZ,13890.631771683453,17035550.0,14.713061710481906,4.78561589705058e-06
Rusia,2013,1610.846697492,1610846697.4919999,17.292171,1059.092,719.172949742,RUS,16007.089993444,143506911.0,11.224871933115471,5.011416835123711e-06
Ucrania,2013,273.90990283400004,273909902.83400005,8.119273,194.377,116.038995721,UKR,4029.71550372131,45489600.0,6.021374178581479,2.5508906589857903e-06
Uzbekistán,2013,98.802701915,98802701.915,21.328413,54.2,42.965569684,UZB,1907.5617044580497,30243200.0,3.2669394083628718,1.4206687679875145e-06
Canadá,2013,564.106521353,564106521.3529999,63.872654,659.434,271.969429348,CAN,52504.65570410904,35082954.0,16.079219593452706,7.752181567948925e-06
Estados Unidos,2013,5133.43789266,5133437892.66,13.02858,4306.371,2196.247366392,USA,53106.90977031547,316057727.0,16.242089511261973,6.948880469522582e-06
Argentina,2013,183.983333171,183983333.171,31.675594,139.467,83.148210721,ARG,13080.254732336658,42202935.0,4.359491423309777,1.9701997200194725e-06
Brasil,2013,459.612441654,459612441.654,76.689208,571.096,292.899931363,BRA,12300.322575223263,201035903.0,2.2862206938926724,1.4569533451097042e-06
Chile,2013,82.72367712100001,82723677.121,35.666872,73.065,38.489499992999995,CHL,15842.940090133363,17571507.0,4.707830530471861,2.1904495723104453e-06
Colombia,2013,75.682264373,75682264.373,69.42008,73.993,38.684628818,COL,8212.66782924683,46497267.0,1.6276712429786464,8.319764002043388e-07
México,2013,453.723032251,453723032.251,13.299543,297.326,192.288203113,MEX,10725.183316603581,118827161.0,3.818344462938065,1.6182175985253069e-06
Venezuela,2013,152.459368643,152459368.643,67.834524,123.16,68.73502161900001,VEN,12456.712453539109,29783571.0,5.118908294878408,2.3078166690958587e-06
China,2013,9167.195260788,9167195260.788,20.452496,5447.247,2911.7437771100003,CHN,7050.645919889634,1357380000.0,6.753595353392565,2.145120583116003e-06
India,2013,1840.7513274320002,1840751327.4320002,17.413943,1191.884,778.427589249,IND,1449.605912338698,1280846129.0,1.4371369720023568,6.077448115151387e-07
Indonesia,2013,428.78683056799997,428786830.56799996,12.27016,216.02,213.961201176,IDN,3623.911582351346,251806402.0,1.7028432445017818,8.497051682427042e-07
Japón,2013,1217.671433749,1217671433.749,11.365157,1073.2540000000001,455.099508926,JPN,40454.44745789028,127445000.0,9.554485729130214,3.5709483222252736e-06
Malasia,2013,222.066856272,222066856.27199998,8.577645,138.348,88.453482866,MYS,10970.123284901401,29468872.0,7.535641549903912,3.0015903854752227e-06
Corea,2013,628.565321733,628565321.733,2.377877,541.996,271.506644026,KOR,25890.01866989056,50428893.0,12.464388653802098,5.383950110227484e-06
Tailandia,2013,263.89032323099997,263890323.23099998,8.13292,170.148,135.01338063999998,THA,6168.26489540709,68144501.0,3.872510904893118,1.9812806412655363e-06
Australia,2013,393.61000317400004,393610003.174,13.176405,249.37,126.40656824300001,AUS,68150.10704132149,23128129.0,17.018670346139977,5.465490452902611e-06
Nueva Zelanda,2013,31.078377815,31078377.815,74.122348,43.041000000000004,19.450322380000003,NZL,42949.14222854978,4442100.0,6.996325570113235,4.378632264019271e-06
Argelia,2013,118.16816166,118168161.66,0.50955,64.763,47.577526904,DZA,5499.5877636360565,38140132.0,3.098263049010947,1.2474400168305658e-06
Egipto,2013,195.602281582,195602281.582,8.805713,168.05,77.02746492200001,EGY,3264.3787871527666,88404640.0,2.212579357621953,8.713056794530242e-07
Nigeria,2013,82.252142975,82252142.975,18.439913,28.883,142.756654749,NGA,2998.072842641175,171765769.0,0.47886225208819105,8.311123664517813e-07
Sudáfrica,2013,429.781064478,429781064.47800004,1.700687,256.073,134.185277765,ZAF,6829.020465244706,53689236.0,8.00497635090207,2.4992957203749367e-06
Iran,2013,558.2496956870001,558249695.6870002,5.707721,262.434,220.97727343,IRN,6111.440608030828,76481943.0,7.299104517872933,2.8892737914621233e-06
Kuwait,2013,88.51439678199999,88514396.78199999,0.0,60.982,33.963696061,KWT,49388.10940124989,3526378.0,25.100654774388904,9.631325984055028e-06
Arabia Saudita,2013,488.567516657,488567516.657,0.000352,284.017,191.36190384600002,SAU,24844.74437094866,30052518.0,16.257124166999915,6.367583037334842e-06
Emiratos Árabes Unidos,2013,178.557238344,178557238.344,0.094142,106.22200000000001,67.149717986,ARE,42412.63027803637,9197910.0,19.412805555175037,7.300540882222157e-06
Bélgica,2014,92.372075013,92372075.013,18.415621,72.672,52.889221449,BEL,47355.31200573871,11209057.0,8.240842651884096,4.718436301019791e-06
República Checa,2014,99.605303214,99605303.214,11.867948,86.148,41.962269500000005,CZE,19744.5586092159,10525347.0,9.463374767026684,3.986782526029783e-06
Francia,2014,304.86997111500006,304869971.11500007,17.301482,564.154,244.469802482,FRA,43008.647381710725,66316100.0,4.5972240694944375,3.6864321406415636e-06
Alemania,2014,748.6427112069999,748642711.2069999,26.819264,627.795,305.725802481,DEU,48142.82720144905,80982500.0,9.244499875985552,3.775208254635261e-06
Italia,2014,328.244355118,328244355.118,43.737738,279.827,146.88363160900002,ITA,35396.66572422649,60789140.0,5.399720330276098,2.41628079635606e-06
Países Bajos,2014,169.046648906,169046648.906,11.321047,103.418,73.115502243,NLD,52830.174232805475,16865008.0,10.023514302868993,4.335337536928532e-06
Polonia,2014,293.790329675,293790329.675,12.821657,159.059,94.479600101,POL,14347.914575445613,38011735.0,7.728937647150282,2.485537692531004e-06
Portugal,2014,44.192509244,44192509.244,61.366994,52.802,21.192530559999998,PRT,22077.536132521913,10401062.0,4.248845862470582,2.0375352593802438e-06
Rumania,2014,68.954063257,68954063.257,42.027529,65.676,31.63269122,ROU,10026.973578179408,19908979.0,3.463465567822438,1.5888655676416155e-06
España,2014,236.100721114,236100721.11400002,40.921973,278.75,114.78653268000001,ESP,29623.164445134298,46480882.0,5.079523256766083,2.469542911857826e-06
Suecia,2014,38.913598746999995,38913598.746999994,55.868725,153.662,48.170784891000004,SWE,59241.60637874154,9696110.0,4.013320676745622,4.968052640801311e-06
Reino Unido,2014,417.331402853,417331402.853,19.936705,338.1,179.833015587,GBR,46967.668135209235,64613160.0,6.458922653728745,2.783225825621282e-06
Noruega,2014,37.719079626,37719079.626,97.668522,141.97,28.676425648000002,NOR,97199.9190963458,5137232.0,7.342296323389717,5.5820772057793e-06
Turquía,2014,314.109561895,314109561.89500004,20.887591,251.963,121.46549593,TUR,12095.854571946484,77231907.0,4.067095765160895,1.5727372357903839e-06
Kazajstán,2014,235.303178529,235303178.529,7.877755,105.068,76.901168055,KAZ,12807.260686615242,17288285.0,13.610556427604012,4.448166377116064e-06
Rusia,2014,1598.721772439,1598721772.439,16.715169,1064.207,723.743381861,RUS,14100.7291028658,143819666.0,11.116155508517172,5.032297751692734e-06
Ucrania,2014,231.49646997899998,231496469.97899997,6.022383,182.818,105.68210524800001,UKR,3104.65829575449,45271947.0,5.113463973153175,2.3343839231831584e-06
Uzbekistán,2014,100.447815691,100447815.691,21.353791,55.4,43.684590751,UZB,2492.3366427746782,30757700.0,3.265777860210614,1.4202814498808428e-06
Canadá,2014,562.2773956120001,562277395.6120001,63.443545,661.667,279.806048371,CAN,50835.51117824459,35437435.0,15.866763370768796,7.895775988612043e-06
Estados Unidos,2014,5176.427122021,5176427122.021,13.379294,4340.371,2216.764793557,USA,55032.95799791662,318386421.0,16.258316249049454,6.962497918706778e-06
Argentina,2014,187.411829906,187411829.90600002,31.790498,138.576,83.528709766,ARG,12334.79824538929,42669500.0,4.392173095677241,1.957574139982892e-06
Brasil,2014,485.596474168,485596474.168,73.082074,590.6510000000001,301.999405551,BRA,12112.590301952894,202763735.0,2.3948881892908513,1.4894152820325587e-06
Chile,2014,76.644992914,76644992.914,42.894294,70.753,34.745556535999995,CHL,14670.997175446146,17758959.0,4.315849420790937,1.956508629588029e-06
Colombia,2014,79.022009072,79022009.072,69.296309,71.125,38.811830506999996,COL,8114.08426438361,46969209.0,1.6824215428452287,8.263249761561877e-07
México,2014,438.65918107,438659181.07,17.543516,301.496,188.447583136,MEX,10922.376048864655,120355128.0,3.6447070295999353,1.5657628076802843e-06
Venezuela,2014,151.86743646,151867436.45999998,69.123138,126.143,67.48452992,VEN,16054.490513096169,30045134.0,5.0546433395837065,2.2461051403531767e-06
China,2014,9081.568364305002,9081568364.305002,22.789039,5678.945,2965.0583125430003,CHN,7651.366044285677,1364270000.0,6.656723642904265,2.1733662050349273e-06
India,2014,2001.672344734,2001672344.734,16.290275,1294.22,823.658116026,IND,1573.8814921105177,1295604184.0,1.5449721214654553,6.357328312132095e-07
Indonesia,2014,466.82840979900004,466828409.799,11.4751,227.876,225.350792915,IDN,3491.6247908576693,255129004.0,1.8297739672083697,8.832817491616908e-07
Japón,2014,1176.5102124320001,1176510212.4320002,12.807602,1052.578,439.46972508100004,JPN,38109.412112557286,127276000.0,9.243771114994187,3.4528876228118423e-06
Malasia,2014,228.89758455100002,228897584.55100003,9.707803,147.469,90.223267752,MYS,11319.079757275564,29866559.0,7.664009253660592,3.020879229910617e-06
Corea,2014,624.60141122,624601411.22,2.472347,550.934,276.824883398,KOR,27811.366383770037,50746659.0,12.308227251374323,5.4550366241450495e-06
Tailandia,2014,259.59543777700003,259595437.77700004,8.358925,172.25900000000001,134.094702629,THA,5951.883702336045,68438730.0,3.793107174504846,1.959339435857445e-06
Australia,2014,383.96902613900005,383969026.13900006,14.627138,247.451,125.091020358,AUS,62510.79117056414,23475686.0,16.356030070388574,5.3285352495343475e-06
Nueva Zelanda,2014,32.085205731,32085205.731000002,79.111645,43.316,20.620015501,NZL,44533.78309063791,4509700.0,7.1147095662682664,4.572369670044571e-06
Argelia,2014,127.380925351,127380925.351,0.358803,70.791,51.761570972,DZA,5493.056771893891,38923687.0,3.2725811753393246,1.3298218889695623e-06
Egipto,2014,198.061973814,198061973.814,8.869192,174.875,79.691371672,EGY,3378.831357855546,90424654.0,2.190353681795675,8.813013724332305e-07
Nigeria,2014,90.106096981,90106096.98099999,17.591313,30.39,146.391360272,NGA,3222.6935372558733,176404902.0,0.5107913440013134,8.298599336655621e-07
Sudáfrica,2014,442.78753137,442787531.37,2.584152,252.578,141.930744573,ZAF,6428.293578517897,54545991.0,8.117691570953399,2.602038059460685e-06
Iran,2014,584.096719358,584096719.3579999,5.195387,274.609,237.16576755100002,IRN,5608.602511511296,77465753.0,7.5400637925510114,3.0615563441434565e-06
Kuwait,2014,83.227028863,83227028.863,0.0,65.14,31.624386902999998,KWT,44062.3050995611,3690942.0,22.548993959536617,8.56810724823094e-06
Arabia Saudita,2014,524.270183744,524270183.74399996,0.000321,311.806,213.35617962700002,SAU,24463.903163850067,30916994.0,16.95734662121421,6.900935441104009e-06
Emiratos Árabes Unidos,2014,178.456749814,178456749.814,0.258307,116.528,74.19590236500001,ARE,43751.83888607211,9214175.0,19.367631916476515,8.052365226946525e-06
Bélgica,2015,97.621860678,97621860.678,22.268035,69.849,53.25458029,BEL,40441.05204223613,11274196.0,8.658875602127194,4.723581201710526e-06
República Checa,2015,101.802294524,101802294.524,12.75211,83.892,42.015324629000006,CZE,17715.61685230089,10546059.0,9.653112553608889,3.983983460456651e-06
Francia,2015,310.53339677300005,310533396.77300006,16.545887,570.323,248.39748082,FRA,36613.37521596132,66593366.0,4.663128107580567,3.730063454368713e-06
Alemania,2015,753.624142607,753624142.607,29.879515,646.888,307.84491948500005,DEU,41394.6581607948,81686611.0,9.22579763539217,3.7686092704347847e-06
Italia,2015,336.07306452800003,336073064.52800006,38.989519,282.994,152.673899978,ITA,30170.51660365559,60730582.0,5.533835729221236,2.5139541718536473e-06
Países Bajos,2015,174.068942128,174068942.128,12.442082,110.07000000000001,73.22410226,NLD,45175.23189337984,16939923.0,10.275663125977609,4.322575861767494e-06
Polonia,2015,297.85251608600004,297852516.086,14.117519,164.94400000000002,95.427470852,POL,12572.321848476484,37986412.0,7.841027894026949,2.5121475240146398e-06
Portugal,2015,48.307499908,48307499.908,48.66556,52.419000000000004,22.035553379,PRT,19252.63495360418,10358076.0,4.663752216917505,2.1273790015636108e-06
Rumania,2015,69.233073318,69233073.31799999,40.086883,66.296,31.900514877000003,ROU,8977.498544251368,19815481.0,3.4938881028424182,1.6098784014882102e-06
España,2015,251.676456281,251676456.281,35.710955,280.911,119.124509379,ESP,25817.386608376102,46444832.0,5.418825850871847,2.5648603784162683e-06
Suecia,2015,38.470333607,38470333.607,63.291538,162.058,45.477230933,SWE,50832.55270926554,9799186.0,3.9258703332093097,4.640919249109059e-06
Reino Unido,2015,401.51003724500003,401510037.24500006,25.416908,338.92400000000004,181.43560873,GBR,44472.151701446135,65128861.0,6.16485581169614,2.7857942845031487e-06
Noruega,2015,38.043969386,38043969.386,97.699694,144.546,28.757650819,NOR,74521.56993249002,5188607.0,7.332212554544987,5.542460783597601e-06
Turquía,2015,326.54220400500003,326542204.00500005,31.957003,261.783,128.930021242,TUR,10948.72460682359,78529409.0,4.15821547829298,1.641805571744466e-06
Kazajstán,2015,227.865639906,227865639.90600002,8.874028,106.468,78.077807747,KAZ,10510.771888414849,17542806.0,12.989121575305571,4.450702341860247e-06
Rusia,2015,1606.2153527589999,1606215352.7589998,16.007209,1067.544,709.19568458,RUS,9313.78754166624,144096870.0,11.146774754781278,4.9216591906541765e-06
Ucrania,2015,191.51071859,191510718.59,5.301133,163.68200000000002,92.811489048,UKR,2124.66266591114,45154029.0,4.241276422752884,2.055442030388916e-06
Uzbekistán,2015,90.254620644,90254620.644,20.652933,57.28,38.955988225,UZB,2615.0251344870044,31298900.0,2.883635547702954,1.2446440042621305e-06
Canadá,2015,561.56937428,561569374.2800001,63.508574,668.146,280.76309642,CAN,43495.05438699025,35702908.0,15.728953346881438,7.863871940627357e-06
Estados Unidos,2015,5033.93445772,5033934457.72,13.632808,4317.159,2193.684249341,USA,56803.47243349188,320742673.0,15.69462027187134,6.839390059398176e-06
Argentina,2015,193.243206743,193243206.743,28.38216,145.447,85.58779527,ARG,13789.060424772022,43131966.0,4.480278194205198,1.9843239992816466e-06
Brasil,2015,461.16421859499997,461164218.59499997,73.966908,581.652,296.15436261900004,BRA,8814.000986812613,204471769.0,2.255393108057866,1.4483875405753449e-06
Chile,2015,81.439411702,81439411.702,43.604335,75.387,35.507911893,CHL,13574.171503961217,17969353.0,4.532128213074784,1.976026175956363e-06
Colombia,2015,78.78919225700001,78789192.25700001,64.022072,78.109,38.404245209,COL,6175.876029702588,47520667.0,1.65799845058993,8.081587998123007e-07
México,2015,446.491810731,446491810.731,15.280044,310.719,184.955136891,MEX,9605.952351031388,121858258.0,3.6640258777620143,1.5177891094668364e-06
Venezuela,2015,140.78247912900002,140782479.12900004,61.031934,122.721,59.964269998000006,VEN,,30081829.0,4.679984023877007,1.993371812531745e-06
China,2015,9061.260441646,9061260441.646,24.126195,5859.515,2993.9027189440003,CHN,8033.3880431067855,1371220000.0,6.60817406517262,2.183386122536136e-06
India,2015,2013.132036938,2013132036.938,15.55745,1372.77,836.514901297,IND,1605.6054310902557,1310152403.0,1.5365632519761139,6.384867129820469e-07
Indonesia,2015,465.828889419,465828889.419,10.651156,233.984,225.603373083,IDN,3331.6951275862816,258383256.0,1.8028602032130132,8.731346472505169e-07
Japón,2015,1145.8699964020002,1145869996.4020002,14.602309,1046.944,432.338229316,JPN,34524.46986093372,127141000.0,9.012592290464918,3.400462709244068e-06
Malasia,2015,228.525909735,228525909.73499998,9.957168,150.123,86.334547615,MYS,9799.367531371348,30270962.0,7.54934414489371,2.8520582733710283e-06
Corea,2015,638.750880993,638750880.993,2.585865,552.697,283.010638404,KOR,27105.076226264027,51014947.0,12.520857485022969,5.5476023214137615e-06
Tailandia,2015,263.843519447,263843519.447,8.393669,177.479,134.733244545,THA,5840.046947875934,68714511.0,3.8397059894233982,1.96076844008975e-06
Australia,2015,386.007558657,386007558.657,13.342084,251.415,125.20884829500001,AUS,56748.4202606605,23815995.0,16.207912315105876,5.2573427352079984e-06
Nueva Zelanda,2015,31.653167714,31653167.713999998,80.006812,44.04,20.750178406,NZL,38559.54703803651,4595700.0,6.88756178906369,4.5151290132079986e-06
Argelia,2015,135.386220005,135386220.00500003,0.294492,75.384,54.28293480000001,DZA,4177.888965708904,39728025.0,3.4078265910525385,1.3663637897932254e-06
Egipto,2015,205.104123139,205104123.139,8.46447,186.32,79.343070884,EGY,3598.9709482020994,92442547.0,2.2187199487158225,8.582960277370981e-07
Nigeria,2015,85.152995213,85152995.213,18.195125,31.426000000000002,144.884635281,NGA,2730.4303237014983,181137448.0,0.4701015508013561,7.998601994271223e-07
Sudáfrica,2015,417.673607871,417673607.871,3.545693,249.655,135.959660807,ZAF,5730.934174366495,55386367.0,7.541090533542306,2.454749574150621e-06
Iran,2015,578.2510805860001,578251080.5860001,5.104888,280.633,235.140087554,IRN,4916.085937931428,78492215.0,7.366986402231102,2.995712218772269e-06
Kuwait,2015,92.179170657,92179170.657,0.0,68.288,33.66785676000001,KWT,29869.529390824766,3835591.0,24.032586023118732,8.77774944200255e-06
Arabia Saudita,2015,550.71918983,550719189.83,0.000296,338.342,221.69107981,SAU,20627.932782067484,31717667.0,17.36316828819724,6.98951407144794e-06
Emiratos Árabes Unidos,2015,188.643772651,188643772.651,0.232401,127.366,76.811389835,ARE,38663.38380663632,9262900.0,20.36551972395254,8.292369542475899e-06
Bélgica,2016,96.330710333,96330710.333,17.875351,85.52,56.462583017,BEL,41449.09736123095,11331422.0,8.501202261551994,4.982832959270249e-06
República Checa,2016,102.863771666,102863771.66600001,12.70691,83.309,41.501044027000006,CZE,18463.386575656423,10566332.0,9.73505012581471,3.92766799557311e-06
Francia,2016,309.397170571,309397170.571,18.355077,556.184,244.027816343,FRA,36962.22229011797,66859768.0,4.627553756558054,3.649845394961586e-06
Alemania,2016,760.157384341,760157384.341,29.875878,649.119,309.677289653,DEU,42443.46507042173,82348669.0,9.230961393450087,3.7605621731785367e-06
Italia,2016,333.190063845,333190063.84499997,37.908948,289.76800000000003,151.101358568,ITA,30830.922664583177,60627498.0,5.495692133708041,2.4922908507291525e-06
Países Bajos,2016,175.234914892,175234914.89200002,12.793262,115.17,74.168380611,NLD,46007.8529206547,17030314.0,10.289588018870353,4.3550800420356316e-06
